"jhu_user_id","user_join_ts","country_cd","region_cd","profile_language_cd","browser_language_cd","reported_or_inferred_gender","employment_status","educational_attainment","student_status"
"a55951ef","2013-01-08 10:59:34","US","PA","en-US","en-US","female",NA,NA,NA
"20ac93a5","2013-08-08 08:22:36","US","NW",NA,"en-US","male",NA,NA,NA
"cc4d297c","2015-07-01 12:26:22","BR","TX","en-US","de","female",NA,NA,NA
"f470db57","2015-02-25 15:05:12","MA","TG",NA,"en-us","female",NA,NA,NA
"be0e8493","2014-01-17 18:50:29","DE","KA","en-US","en-US","male",NA,NA,"NOT_DEGREE_STUDENT"
"8c40e97f","2015-12-21 08:01:00","IR","KA","en-US","en-US",NA,NA,NA,NA
"3006e415","2016-01-11 14:31:34","ES","NJ",NA,"en-US","male",NA,NA,NA
"a20e078b","2012-03-06 11:31:31","US","ZH",NA,"en-US","female",NA,NA,NA
"794c55f6","2016-10-23 12:11:07","US","CA","en-US","en-US",NA,NA,NA,NA
"be599d38","2014-07-31 17:47:42","DE","KS","en-US","en-US",NA,NA,NA,NA
"eabc5b29","2012-09-09 05:30:44","US","CT","en-US","en-US",NA,NA,NA,NA
"34270cfc","2013-06-09 07:56:15","NP","03","en-US","en-IN",NA,"UNEMPLOYED_LOOKING_FOR_WORK",NA,NA
"75ed4729","2016-01-25 01:06:29","HK","CA",NA,"zh-CN","male",NA,NA,NA
"15255ba3","2012-12-06 07:37:47","IN","WA",NA,"ar","male",NA,NA,NA
"eaf3ed67","2015-09-13 17:23:13","RU","TN","en-US","it-IT","male",NA,NA,NA
"83eb79ec","2015-06-23 10:59:49","US","ENG","en-US","en-US","female","EMPLOYED_FULL_TIME","BACHELOR_DEGREE",NA
"68307123","2015-10-26 22:29:39","US","I","en-US","it-IT","female",NA,NA,NA
"ea0b2ca6","2015-01-30 20:15:35","US","NY","en-US","en","male",NA,NA,NA
"fcae8258","2016-02-09 17:03:02","CA",NA,"en-US","en-GB","male",NA,NA,NA
"c5b169c5","2014-02-16 14:03:43","DK","BW",NA,"en-US","male",NA,NA,NA
"58657c1b","2013-06-18 10:09:29","EC","TA","en-US","en-US",NA,NA,NA,NA
"b184c208","2016-05-12 16:12:21","US","VIC","en-US","zh-CN","female",NA,NA,NA
"8066c2bc","2012-07-31 10:19:01","NL","IL","en-US","en-US","male",NA,NA,NA
"992c94dd","2015-06-03 21:49:51","ES","M","en-US","en-US","male",NA,NA,NA
"fc69d8b3","2014-05-15 23:05:06","CL","IDF",NA,"zh-TW","male",NA,NA,NA
"b44f46fc","2014-07-15 18:50:24","IE",NA,"en-US","fr-FR","female",NA,NA,NA
"a2e0d531","2012-04-19 05:27:47","IN","OH","en-US","en-GB","female","EMPLOYED_FULL_TIME",NA,NA
"412b5979","2016-09-08 13:03:45","IN","UP","en-CA","en-US","male",NA,NA,NA
"b5579564","2014-10-31 15:40:22","US","KA",NA,"es-ES","male",NA,NA,"NOT_DEGREE_STUDENT"
"7379c647","2016-04-22 17:38:49","US","MO","en-US","en-US","male",NA,NA,NA
"94962911","2012-04-19 23:49:04","US","NY","en-US","hu-HU",NA,NA,"MASTERS_DEGREE",NA
"f28565bf","2015-03-20 21:41:42","CA","KA","zh-CN","en-US",NA,NA,NA,NA
"24d0389","2012-03-12 11:32:35","ZA",NA,NA,"en","male",NA,NA,NA
"5d5fa1fb","2017-08-11 11:59:17","AU","BRU","en-US","en-US","male","EMPLOYED_FULL_TIME",NA,NA
"4f6808ba","2012-04-20 05:44:41","BR","VLG","en-US","en-US","male",NA,NA,NA
"f75074da","2016-01-24 22:31:07","FR","KA",NA,"en-GB",NA,NA,NA,NA
"64255e8d","2012-08-13 12:37:57","US","RJ","en-GB","fr","male",NA,"MASTERS_DEGREE",NA
"c0a39fe9","2012-07-05 14:36:34","US","CJ","en-US","en-US","male",NA,NA,NA
"14a1e463","2014-08-12 18:05:16","IE","NY","en-US","en","male",NA,NA,NA
"3a6ccb03","2014-01-24 07:53:21","IN","BA","en-US","en-US","male",NA,NA,NA
"6cb7bfb8","2012-12-23 23:30:54","US","FL","en-US","de-de","male",NA,NA,NA
"e31f293f","2015-09-10 20:38:17","US","061",NA,"en-US","male",NA,NA,NA
"3242f116","2016-04-05 15:37:06","BA","ENG",NA,"en-GB","male",NA,NA,NA
"17b6a971","2016-02-05 02:42:20","BR","ON","tr-TR","en-IN",NA,NA,NA,NA
"345d6ae7","2012-05-13 17:59:12","DE","WB",NA,"en-US",NA,NA,NA,NA
"7205afe5","2013-11-12 11:54:55","US","11",NA,"en","male",NA,NA,NA
"18bf3d78","2013-05-11 00:35:11","IN","IDF",NA,"en-US",NA,NA,NA,NA
"8294fae","2015-05-01 15:12:06","US","KHM","en-US","en","male",NA,NA,NA
"e00ffa0e","2016-11-07 22:13:36","CO","TX","en-US","zh-CN","male",NA,NA,NA
"ecdd4d59","2016-08-26 19:07:56","MO",NA,"es-ES","en-US","female",NA,NA,NA
"7155ce61","2014-01-17 18:33:40","DE","42","en-US","en-US",NA,NA,NA,NA
"11fb30d9","2012-09-14 11:47:07","US","HN","en-US","en-US","male",NA,NA,NA
"d7ce33b5","2014-01-22 10:28:48","US","TN","en-US","en-US","male","EMPLOYED_FULL_TIME",NA,NA
"448670de","2014-06-21 09:56:52","IN","18","en-US","es-ES","male",NA,NA,"FULL_TIME_DEGREE_STUDENT"
"cfe53885","2013-03-30 11:20:57","US","34",NA,"en","male",NA,NA,NA
"cfd8bdc2","2013-09-23 16:19:58","KR",NA,"en-US","zh-CN","male",NA,"COLLEGE_NO_DEGREE",NA
"dff3131","2013-02-19 08:43:24","ES","ON","zh-CN","en-US","male",NA,NA,NA
"8aa5533d","2013-09-03 13:21:31","US","UT","en-US","en-GB","male",NA,NA,NA
"81dc16c1","2015-09-28 20:35:06","IT","PA",NA,"es-ES",NA,NA,NA,NA
"6f9b7e4f","2012-12-09 12:08:09","MY","FL","en-US","en",NA,NA,NA,NA
"b15385e0","2014-02-27 16:38:11","US","CA","en-US","en-US","female",NA,NA,NA
"133d5889","2014-09-16 20:03:04","MY","NY","en-US","en-GB",NA,NA,NA,NA
"8d638054","2015-09-24 08:07:30","US","AUK","en-US","en-US","male",NA,NA,NA
"ca976d80","2015-08-03 16:17:55","PT","10","zh-CN","en-US","male",NA,"BACHELOR_DEGREE",NA
"5c4f818","2014-08-06 02:55:43","US",NA,NA,"en-US","male",NA,NA,NA
"5bac6b6e","2012-08-10 02:02:11","GB","07","en-US","pt-BR","female",NA,NA,NA
"13c6f0c3","2012-09-04 11:28:52","US","ENG","en-US","en-US","male",NA,NA,NA
"f7928ad4","2015-03-20 08:59:13","FR","RJ","en-US","en-US","male",NA,NA,NA
"6f533971","2015-01-31 05:10:46","CA","NH","en-US","en-GB",NA,NA,NA,NA
"b072bbf2","2012-07-18 19:15:22","GB","AB",NA,"en-US","male",NA,NA,NA
"b947fcd5","2016-05-05 04:44:05","GB","FL","en-US","en-US","male",NA,NA,NA
"351b6ded","2012-10-23 13:09:02","ID",NA,"en-US",NA,"male","EMPLOYED_FULL_TIME","DOCTORATE_DEGREE",NA
"7ed6605f","2014-11-03 14:14:54","US","DC",NA,"en-US","female",NA,NA,NA
"dc7cbb71","2017-03-22 08:43:41","US","BC",NA,"en-IN",NA,NA,"BACHELOR_DEGREE",NA
"c5c4def2","2013-05-14 14:01:49","IN","PA","en-US","en-IN","male",NA,NA,NA
"3b56f1ae","2017-05-08 15:06:20","US","WA",NA,"en-US","female",NA,NA,NA
"791f911f","2014-01-27 17:53:44","US",NA,"en-US","en-US",NA,NA,NA,NA
"d7d5add0","2014-03-10 00:11:20","US","WA",NA,"ru-RU","male",NA,NA,"NOT_DEGREE_STUDENT"
"3bb494a6","2016-06-23 06:54:16","US","TX","de-DE","en-US","female",NA,NA,NA
"3e4148c4","2012-04-19 06:48:12","IN","AL","pt-BR","en-US","female",NA,NA,NA
"5ce933b1","2015-01-30 10:40:43","IN","21","en-US","en-US","male",NA,"MASTERS_DEGREE",NA
"4286a53","2012-04-20 17:58:32","FR","NJ","en-US","en","female",NA,NA,NA
"82aa7220","2012-04-19 03:02:37","SE","BE","zh-CN","en-US","male",NA,NA,NA
"8bc139c1","2013-09-15 01:27:42","SK","UT","en-US","en-GB",NA,NA,NA,NA
"7799a2ef","2013-10-22 13:11:12","CN","BE","en-GB","en-us","male",NA,NA,NA
"b0e1a705","2012-06-18 21:54:24","IN",NA,"de-DE","fr-FR","male",NA,NA,NA
"fc6d6b32","2012-11-19 18:58:56","BY","SP","ja-JP","en-US","male",NA,NA,NA
"c6d85813","2014-05-09 11:02:04","IN","TX",NA,"en-US",NA,NA,NA,"NOT_DEGREE_STUDENT"
"4e343533","2013-02-07 06:17:00","US","CA",NA,"zh-cn","male",NA,NA,NA
"21d280db","2015-05-28 10:23:24","US","1","en-US","en-US","male",NA,NA,NA
"2219ae8a","2013-09-03 17:38:44","US","NY",NA,"en-US","male",NA,NA,NA
"8636cafe","2012-12-06 04:29:45","PL","OH",NA,"en-US",NA,NA,"BACHELOR_DEGREE",NA
"ed80dece","2012-07-08 11:06:55","MY","NLE",NA,"en-US","male",NA,NA,NA
"27867ccf","2013-01-22 20:45:06","CH","TX","en-US","en",NA,NA,NA,NA
"c01b42a4","2012-09-27 15:28:57","UA","SC",NA,"en-US","male",NA,NA,NA
"e11a71f","2013-09-02 14:16:15","DE","CA","en-US","en-US",NA,NA,NA,NA
"7e829171","2015-03-11 02:59:45","IN","NM",NA,"en-US",NA,NA,NA,NA
"f470afae","2013-08-26 14:40:02",NA,"IL","en-US","ru-RU",NA,NA,NA,NA
"ed9fda5f","2012-11-13 05:49:27","VN","14","en-US","zh-CN",NA,NA,NA,NA
"eda1f156","2016-03-02 02:44:02","CA","CA",NA,"en-US",NA,NA,NA,NA
"bc378734","2015-03-28 23:19:35","GB","TN",NA,"es-ES","male",NA,NA,NA
"d250a18f","2012-08-01 17:55:59","GB",NA,NA,"fr-FR","male","EMPLOYED_FULL_TIME",NA,NA
"628988d0","2016-03-03 15:21:26","US","MZ","zh-CN","en-US","male",NA,NA,NA
"73430c51","2012-10-10 12:23:35","CN","11","en-US","en","male",NA,NA,NA
"d6be0873","2016-03-16 13:53:30","IN","NY","tr-TR","en-US","male",NA,"COLLEGE_NO_DEGREE","NOT_DEGREE_STUDENT"
"788a7a4e","2015-11-03 15:27:26","US","ENG",NA,"en-GB","male",NA,NA,NA
"4d891c12","2012-10-02 12:47:27","AE","31",NA,"en-US","male",NA,NA,NA
"349bb0b4","2014-01-19 21:00:34","GB","KA","ja-JP","ru-RU","male",NA,NA,NA
"dca31f77","2015-05-24 03:53:43","US","TG","en-US","en",NA,NA,NA,NA
"e54354b8","2012-08-07 04:52:28","IN","HE",NA,"en-US","female","UNEMPLOYED_LOOKING_FOR_WORK",NA,NA
"aa534efa","2013-10-15 17:18:06","US","TX","en-US","en-US",NA,NA,NA,NA
"c486dcd6","2015-11-06 15:34:59","NL","SPE","fr-FR","en-US","male",NA,NA,NA
"80bab9b","2015-06-24 02:36:00","GB",NA,"en-US","en-US","female",NA,NA,NA
"1aec167e","2015-05-18 14:27:38","IN",NA,"en-US","zh-TW",NA,NA,NA,NA
"6c1148b","2016-06-21 03:38:44","US","OH",NA,"en-us","female",NA,NA,NA
"1e7a4260","2016-04-15 08:13:37","BR","CA",NA,"en-US",NA,NA,NA,NA
"ac9c5cda","2012-09-03 19:52:08","TW","TX","en-US","en-CA","male",NA,NA,NA
"faaae97e","2015-10-12 05:10:03","IN","NLE",NA,"en-GB",NA,NA,NA,NA
"c9d755db","2013-03-06 07:33:54","FR","KKC",NA,"en-US","male","EMPLOYED_FULL_TIME",NA,NA
"443ea4e4","2015-07-14 22:23:06","US","CA","en-US","en-GB","male",NA,NA,NA
"2346fdb7","2013-10-15 10:13:39","US",NA,NA,"en","male","EMPLOYED_FULL_TIME",NA,NA
"ecf15f92","2015-11-23 10:11:35","US","CA",NA,"en-US","male",NA,NA,NA
"4ef7e80b","2014-09-05 05:36:27","US",NA,"en-US","tr","male",NA,NA,NA
"e0f853d","2015-09-29 08:23:35","BE","ENG","en-GB","en-US","male",NA,NA,NA
"9eb49ed6","2013-05-13 15:37:22","RU","30","en-US","pt-BR","male",NA,NA,NA
"a1e67137","2016-10-10 04:10:56","DE","ID",NA,"en-US",NA,NA,NA,NA
"1341e9cf","2012-03-05 21:33:03","GB","1","en-US","en-us",NA,NA,NA,NA
"2e9e7932","2013-04-15 12:52:55","HK","01","en-US","en-US","male",NA,NA,NA
"64b77116","2013-12-30 18:29:52","HK","BA","zh-CN","en-US","male",NA,NA,NA
"2fe320f2","2014-09-08 06:17:40","IT","25",NA,"en-us","male",NA,NA,NA
"708811b4","2014-12-02 18:15:08","US","11","en-US","en-GB",NA,NA,NA,"NOT_DEGREE_STUDENT"
"af3d059e","2013-09-28 19:21:35","US","11","en-US","en-US","male",NA,NA,NA
"668b0622","2013-02-13 02:12:06","IL","TN",NA,"en-US","female",NA,NA,NA
"64979921","2015-06-25 21:00:42","PL","13","en-US","en-US","male",NA,NA,NA
"4c25c465","2016-04-26 08:57:06","CN","TG","en-US","en-US","male",NA,NA,NA
"290d4199","2012-11-06 07:17:22","FR","BCN","en-US","en-HK",NA,NA,NA,NA
"81505747","2016-01-29 13:45:41","US","DL",NA,"en-US","male",NA,NA,NA
"7d751eec","2013-03-04 11:43:42","US","81",NA,"en-US",NA,NA,NA,NA
"1ce3a9b6","2015-10-05 23:41:54","US","CA","zh-CN","en-US","male",NA,NA,NA
"ad3b4753","2016-11-01 18:47:55","HR","06",NA,"en-US","female",NA,NA,NA
"9d57dbc9","2016-03-11 03:23:43","GB","MN","en-US","en-US","female",NA,NA,NA
"a6c4776b","2014-07-30 14:11:10","US","84","en-US","en-US","male",NA,NA,NA
"48ae071d","2015-01-04 15:50:38","ES","TX","en-US","en-us","male",NA,NA,NA
"e8d34b22","2016-08-11 12:28:55","BR","CA","en-US","en-us","male",NA,NA,NA
"189838ed","2012-06-12 21:29:13","US","DL","zh-TW","en-US","male",NA,NA,NA
"a694e3fa","2012-09-10 08:36:14","NL",NA,"en-US","en-us","male",NA,"DOCTORATE_DEGREE",NA
"23f62712","2015-05-26 13:24:48","GB","KA","en-US","en-US","male",NA,NA,NA
"48a567ce","2017-05-16 18:23:08","BE","NSW","en-US","en-US","female",NA,NA,NA
"cd4dcd45","2014-10-14 03:40:13","NL",NA,NA,"nl-NL","male",NA,NA,NA
"e9806a65","2013-01-28 08:06:52","GR","CA","en-US","en-GB",NA,NA,NA,NA
"526c5e12","2012-05-03 03:21:11","RO","NJ","en-US","en-US","female",NA,NA,NA
"24e302b5","2015-12-15 07:07:49","US","MOW","en-GB","en-GB","male",NA,NA,NA
"8d44aebf","2013-01-07 03:07:37","DE","3","en-US","zh-CN","male",NA,NA,NA
"389a6eca","2015-02-28 00:55:04","IN","AZ",NA,"en-US","male",NA,NA,NA
"a421704","2015-11-02 08:33:57","ES","11","en-US","en-US","female",NA,NA,NA
"a4d12af","2013-10-31 13:47:57","US","NY","en-US","en-GB",NA,NA,NA,NA
"fd926916","2014-10-02 05:36:10","NG","ENG",NA,"fr-FR","male","HOMEMAKER",NA,NA
"a459ced2","2014-07-22 22:35:42","HU","VA","en-US","en-US","male",NA,NA,NA
"58329488","2015-04-13 21:09:13","JP",NA,"en-US","ru-RU","female",NA,NA,NA
"9a159134","2015-04-18 18:39:39","CO","QLD","en-US","en-GB","male",NA,NA,NA
"ce8de08d","2012-03-12 04:01:32","ES","FL","en-US","en-US","female",NA,NA,NA
"9500464e","2016-01-20 06:40:08","US","DK","en-US","en-US","female",NA,"MASTERS_DEGREE",NA
"e1fddff4","2012-09-12 01:20:20","ES",NA,NA,"ro-RO","male",NA,NA,NA
"96a95601","2016-11-19 01:56:00","CN","ON","zh-CN","en-GB",NA,NA,NA,NA
"953b1ecd","2014-01-08 11:33:36","US","MOW","en-US","es-ES","male",NA,NA,NA
"3e9a1b66","2015-07-19 21:48:02","DE","CA","en-US","en-US","male",NA,NA,NA
"8609506d","2012-03-09 04:57:11","MY","KY",NA,"it-IT","female",NA,NA,NA
"4e6c938","2013-03-16 03:08:44","US","DU","en-US","en-US","male",NA,NA,NA
"164d18a0","2013-01-11 04:02:06","ES",NA,"en-US","es-ES","male",NA,NA,NA
"fb3996a0","2016-05-31 15:49:26","KE","KA","en-US","en-US","male",NA,"MASTERS_DEGREE",NA
"de77d67e","2012-03-16 05:49:06","IN","62","fr","en-AU",NA,NA,NA,NA
"74f7dbe6","2013-01-30 07:48:02","US","NE",NA,"de-DE","male",NA,NA,NA
"8e9dd970","2014-03-10 21:42:15","US","JK","en-US","en-US","male",NA,NA,NA
"6898cd17","2013-08-23 19:15:26","ID",NA,NA,"en-US","male",NA,NA,NA
"bb9a803c","2014-02-16 06:07:48","GB","KA","zh-CN","en-US","male",NA,NA,NA
"aaf2928b","2016-08-08 20:06:30","CA","WA","zh-CN","en","female",NA,NA,NA
"48464677","2016-02-04 21:56:18","IN","84","en-US","en-US",NA,NA,NA,NA
"8a0620fb","2015-05-26 19:50:24","IN","ON",NA,"en-US","male",NA,NA,NA
"86055e76","2015-04-26 04:54:40","IN","CA","en-US","en-us","male",NA,NA,NA
"29325c7a","2014-03-08 22:20:17","RU","22","en-US","pt-BR","female",NA,NA,NA
"113a9541","2013-04-13 18:59:06","GB",NA,NA,"en-US","male",NA,NA,"FULL_TIME_DEGREE_STUDENT"
"5f4572d2","2013-02-09 22:56:04","US","07","ru-RU","zh-CN","male",NA,NA,NA
"a079b60a","2013-09-20 16:21:12","IL","MD","en-GB","en-US","male",NA,NA,"NOT_DEGREE_STUDENT"
"35084fcf","2016-09-19 05:49:58","KR","CT","en-US","fr-CA","male",NA,NA,NA
"11775c9a","2014-05-26 19:49:08","US","NY",NA,"en-US","male",NA,NA,NA
"b91b70a6","2014-02-08 16:21:50","US","00","en-US","en-US","male",NA,NA,NA
"f7be9c11","2016-02-15 21:41:58","FI","BU","en-US","en-US","male",NA,NA,NA
"8f52cf49","2012-10-01 13:43:36","ZA","SP","en-US","en-US","female",NA,NA,NA
"333c6a9a","2014-09-23 06:02:58","MY","NSW","en-US","en-US","male",NA,NA,NA
"f70f46c5","2012-03-12 05:23:23","IT","ENG","en-US","en-US","male",NA,NA,NA
"bd9f60","2013-09-06 21:30:16","CA","BE",NA,"en-US",NA,NA,NA,NA
"49a0c371","2012-06-27 16:35:14","US","MG",NA,"en",NA,NA,NA,NA
"30586272","2016-03-05 18:22:23","US","CMX","en-US","en-US","male",NA,NA,NA
"9036c5e5","2016-05-20 11:33:16","US","SP",NA,"en-GB","male",NA,NA,NA
"70b312a0","2014-12-07 21:23:16","MX","MO","en-US","en-US","female",NA,NA,NA
"57c3850e","2015-05-29 08:58:35","US","FL",NA,"en-US","male",NA,NA,NA
"2b49f29c","2014-01-19 07:59:30","US","CA","en-US","de-DE","male",NA,NA,NA
"834a12fa","2014-02-07 19:22:44","CA","NY",NA,"en-US",NA,NA,"MASTERS_DEGREE",NA
"dc80aa56","2015-01-17 23:51:55","US","TX","es-ES","fr-FR","male",NA,NA,NA
"97d2706c","2015-09-23 04:54:20","GT","MN","ru-RU","en-US","female",NA,NA,NA
"b285bcfd","2015-03-06 20:25:52","US","J","en-US","en-US","male",NA,NA,NA
"71121162","2015-07-01 03:29:56","IN","MOW",NA,"en-US","male",NA,NA,NA
"87509bc6","2015-12-18 19:23:41","RU","HDF","en-US","zh-CN","female",NA,NA,NA
"d652b445","2015-07-30 19:38:44","AU","MG",NA,"en-US","male",NA,NA,NA
"774cbbf2","2013-10-18 16:57:21","BE","GT",NA,"en-US",NA,NA,NA,NA
"8f4d6afc","2012-08-28 11:25:23","GB",NA,NA,"en-GB","male",NA,NA,NA
"7e53b5d2","2014-04-04 15:58:03","UA","AB","en-US","en-US","male",NA,NA,NA
"7d6ca289","2012-03-12 08:08:28","GB","51","zh-CN","en-GB",NA,NA,NA,NA
"a8ddf8df","2014-06-03 09:46:17","DE","KA","en-US","en-US","male",NA,NA,NA
"cd149146","2016-04-27 08:10:11","CY","CA","en-US","en-US","male",NA,NA,NA
"14c7af8b","2012-11-14 03:31:01","US","WA",NA,"ru-RU","male",NA,"BACHELOR_DEGREE",NA
"40aecd00","2013-12-28 13:17:20","MX","DC","en-US","en-US",NA,NA,NA,NA
"5081eb13","2015-12-04 19:10:19","BR",NA,NA,"en-us","female",NA,NA,NA
"276d5eb4","2015-01-26 03:51:03","TH","PB",NA,"en",NA,NA,NA,NA
"9e139922","2015-02-14 21:19:37","MY",NA,"en-US","en","male",NA,NA,NA
"46ff10ca","2016-04-08 07:34:30","NL","78","en-US","pt-BR","male",NA,NA,NA
"96b3d688","2015-01-27 14:30:42","LK","GJ","en-US","en-US",NA,NA,"BACHELOR_DEGREE",NA
"5dfae514","2015-12-26 10:40:31","CA","44","en-US","en-US","male",NA,"MASTERS_DEGREE",NA
"d540e8f8","2012-12-03 19:57:43","BE","SA","en-US","en-US","male",NA,NA,NA
"6553dae1","2012-08-16 06:52:35","GB","SP",NA,"en-US","male",NA,NA,NA
"bb0f7809","2016-09-01 09:28:03","US","LA","pl-PL","en-CA",NA,NA,NA,NA
"260473d6","2015-05-20 04:15:53","ES","WB","en-US","zh-CN","male",NA,NA,NA
"e6d3e870","2014-02-27 13:13:48","IN","NJ","en-US","en-US","male",NA,NA,NA
"519c589c","2012-07-27 13:15:06","UY","KA","zh-CN","de",NA,NA,NA,NA
"6b4c89f7","2016-03-27 21:34:52","AU","MH",NA,"en-US",NA,NA,NA,NA
"a6ca6001","2014-10-08 08:13:55","IN","PA",NA,"en-GB","male",NA,NA,NA
"cc04744c","2012-11-16 10:47:48","US","NY","en-US","en-US","female",NA,NA,NA
"5c5bc056","2013-04-03 20:33:03","US","MD","en-US","en-US","male",NA,NA,"FULL_TIME_DEGREE_STUDENT"
"b1fb2872","2012-10-02 00:45:53","IN","35","en-US","en","male",NA,NA,NA
"32b1aada","2015-08-17 07:51:22","NL","NY","en-US","en-US","male",NA,"BACHELOR_DEGREE",NA
"163c985c","2012-03-18 11:31:51","IN","RM","en-US","pt-BR",NA,NA,NA,NA
"e437eac0","2013-09-03 16:16:41","NP","DC",NA,"en-US","male",NA,NA,NA
"b1a9b47a","2014-11-25 20:32:10","US",NA,"en-US","en-US","male",NA,NA,NA
"a1efba45","2014-07-02 13:43:04","US","MOW","en-US","en-US","male","UNEMPLOYED_LOOKING_FOR_WORK",NA,NA
"739a895b","2014-05-25 19:21:53","NP","ENG","en-US","en-US",NA,NA,NA,NA
"5b99b6be","2016-11-04 23:19:17","US","GA",NA,"en-US","male",NA,NA,NA
"e7946026","2013-09-15 01:56:53","US","AB","en-US","en-US","male",NA,NA,NA
"a111f582","2013-04-10 11:29:20","TW","IL","en-US","en","male",NA,NA,NA
"6c67dbb3","2013-11-03 21:29:41","HK",NA,"en-US","en-GB",NA,NA,NA,NA
"7a2c3e90","2012-11-23 10:02:35","NL","ENG","en-US","en-us",NA,NA,NA,NA
"427023b9","2014-12-31 04:10:42","MY","GT","en-US","en-US","male",NA,NA,NA
"acfde353","2015-12-02 14:51:12","US",NA,"en-US","zh-HK","male",NA,NA,NA
"bf30314b","2016-08-17 01:27:59","US","01",NA,"en-GB",NA,NA,NA,NA
"bb5d000a","2015-09-13 06:05:55","US","CA",NA,"en-US","male",NA,NA,NA
"165c1410","2015-05-01 12:51:09","US","NY","en-US","en-GB","male",NA,NA,NA
"754061b1","2015-12-20 14:10:12","PH","FL","en-US","en-us",NA,NA,NA,NA
"96ae6e07","2016-02-20 14:27:58","ES","ENG","en-US","en-US","male",NA,NA,NA
"3ea43a9c","2015-04-28 04:17:30","IN","GE","en-US","fr-FR","male",NA,NA,NA
"8a07422d","2012-07-29 06:44:27","IN","01","en-US","nl-NL","male",NA,NA,NA
"e3497c2a","2013-02-20 22:52:20","SG","GJ",NA,"en-us",NA,NA,NA,NA
"7c7a7a33","2012-11-23 06:02:05","NP","76",NA,"en-us","female",NA,"MASTERS_DEGREE",NA
"6fe95ecd","2017-04-10 08:19:34","TW","TG","es-ES","en-US",NA,NA,NA,NA
"2f93bc5","2013-04-30 04:33:49","GB","GT","ru-RU","es","male",NA,NA,NA
"86e9c025","2013-12-06 17:23:15","US","MD","en-GB","en-US","male",NA,NA,NA
"b3b95820","2015-12-01 10:55:06","US","IL","en-US","fr-FR","male",NA,NA,NA
"d896fa1b","2013-03-31 19:15:04","IN","DC",NA,"en","male",NA,NA,NA
"5307919e","2015-09-28 16:20:39","GB","04","en-US","en-US","male",NA,NA,NA
"778b6047","2015-11-16 16:30:16","AU","L",NA,"zh-CN",NA,NA,NA,NA
"e7b7a0cb","2015-03-27 15:50:01","US","NY","en-US","en-US",NA,NA,NA,NA
"152cd13e","2016-07-18 08:32:12","US","IL",NA,"en-US","male",NA,NA,NA
"cd2d32e0","2012-09-06 01:23:40","AU","NC","en-US","nl-NL",NA,NA,NA,NA
"2c6fdc9","2014-02-07 21:41:41","CN","NY","en-US","en-US",NA,NA,NA,NA
"91d53672","2016-12-22 02:40:21","IN",NA,"en-US","en-us","male","EMPLOYED_FULL_TIME",NA,NA
"dec499be","2015-10-22 11:52:41","US","AB","en-US","es","male",NA,NA,NA
"3ba89b08","2015-02-09 21:59:46","CH","VER","en-US","en-US",NA,NA,NA,NA
"df283565","2014-02-04 12:48:15","US","IL","en-US","en-us",NA,"SELF_EMPLOYED_FULL_TIME",NA,NA
"c7f90bd0","2013-06-18 10:36:21","IT","CA",NA,"en-GB","male",NA,NA,NA
"244003c5","2013-02-11 00:21:22","SK","OH","en-US","en-CA","male",NA,NA,NA
"5ad16a10","2016-05-15 16:17:30","US","MA","en-US","en-US","male",NA,NA,NA
"86e8a048","2015-02-06 12:08:18","US","37","en-US","fr-fr",NA,NA,NA,NA
"e97606e3","2015-08-24 16:08:40","GB","SP","en-US","en-GB","female",NA,NA,NA
"67fa1a0","2014-05-29 00:30:20","MT","BA","en-US","en-US","female",NA,NA,NA
"da9982fe","2012-09-23 19:56:32","US","I","en-US","en-US","female",NA,"ASSOCIATE_DEGREE",NA
"164700a8","2015-01-06 18:44:05","VN","NY","zh-CN","en-SG","male",NA,NA,"NOT_DEGREE_STUDENT"
"33b6c726","2014-02-20 12:03:09","US","CMX",NA,"nl-NL","male",NA,NA,NA
"381adfb","2015-06-18 15:47:36","US","OH","en-US","zh-CN","male",NA,NA,NA
"dce1de78","2015-05-03 09:11:47","IN","CA",NA,"en-US","female",NA,NA,NA
"81c5261c","2013-01-29 08:06:38","GB","CA","es-ES","en-US","male",NA,NA,NA
"a96df4d2","2014-05-29 20:39:12","CA","WA","en-US","it","male",NA,NA,"PART_TIME_DEGREE_STUDENT"
"baf3b807","2013-12-31 02:47:20","US","MH",NA,"en-US","male",NA,NA,NA
"2fa6fa17","2012-03-07 15:13:13","US","TN","en-US","en-US","male","UNEMPLOYED_LOOKING_FOR_WORK",NA,"NOT_DEGREE_STUDENT"
"5fd348a","2012-02-21 12:37:47","US","IN","en-US","ko-KR","male","SELF_EMPLOYED_FULL_TIME",NA,NA
"54cff26b","2017-07-13 14:39:25","ZA","MH","es-ES","ru","male",NA,NA,NA
"bc85a0c7","2016-05-07 03:35:20","DE","KA",NA,"es-PE",NA,NA,NA,NA
"b36bbb7f","2017-04-28 13:52:53","DO","CA","en-US","uk-ua","male",NA,NA,NA
"7217b6b7","2012-09-28 05:09:00","MX","01","en-US","es-MX","male",NA,NA,NA
"73ee88fc","2014-09-17 04:34:48","DK","UP","en-US","en-US","male",NA,NA,NA
"af9eed8e","2013-07-09 04:23:09","IE","HH","en-US","en-US","male",NA,NA,NA
"8ed71b83","2015-02-26 22:20:09","AU","LI","en-US","en-US","male",NA,NA,NA
