"peer_assignment_id","peer_assignment_review_schema_part_id","peer_assignment_review_schema_part_option_id","peer_review_id"
"Ha0UDw@3","6","Yes","78397591"
"S9qjoQ@8","7","22","69ccdb60"
"S9qjoQ@8","222","62","3a07be28"
"S9qjoQ@8","5","72","9b36613d"
"S9qjoQ@8","777","Yes","c0831af3"
"S9qjoQ@8","4","No","e3f89881"
"Ha0UDw@3","111","72","51b84fd4"
"Ha0UDw@3","6","62","3de0aef8"
"S9qjoQ@8","666","7772","607267af"
"S9qjoQ@8","2","6662","e35940df"
"Ha0UDw@3","3","5552","9508ac1d"
"Ha0UDw@3","2","72","5e16a59d"
"S9qjoQ@8","5","32","c4b98447"
"S9qjoQ@8","5","5552","4d1f12da"
"S9qjoQ@8","333","32","f0f94fed"
"S9qjoQ@8","2","6662","c9194d4e"
"S9qjoQ@8","6","Yes","fc645773"
"S9qjoQ@8","333","62","aeb91599"
"S9qjoQ@8","7","72","aabbd3ac"
"S9qjoQ@8","3","Yes","ece7e158"
"S9qjoQ@8","6","62","346d69a8"
"P1p1aQ@3","4","Yes","28007a5b"
"S9qjoQ@8","4","6662","958ac671"
"S9qjoQ@8","OiYBP8szIN9z0FfVffV-Qs","72","acdc33d6"
"S9qjoQ@8","6","Yes","c7e1f28a"
"P1p1aQ@3","6","7772","55b66f47"
"Ha0UDw@3","333","52","2f1bd4f5"
"S9qjoQ@8","666","5552","e13c5a9d"
"S9qjoQ@8","6JIYOGvVU2lA16kFeSbivH","52","9e4c13d7"
"S9qjoQ@8","2","Yes","8ce00f59"
"S9qjoQ@8","2","5552","ea8963de"
"S9qjoQ@8","666","5552","ef19110"
"S9qjoQ@8","3","42","e61551fe"
"S9qjoQ@8","333","52","1a45d1f1"
"Ha0UDw@3","6","52","f047e131"
"S9qjoQ@8","333","5552","b9c6a2e"
"S9qjoQ@8","SijUusI4nbSiZtldrHhtkX","62","953cf6b6"
"Ha0UDw@3","777","42","4b46a1b"
"P1p1aQ@3","OiYBP8szIN9z0FfVffV-Qs","Yes","fa6cda5d"
"1uEo4w@4","3","32","38a76908"
"S9qjoQ@8","8","7772","3f2546b1"
"S9qjoQ@8","7","62","c006adb6"
"S9qjoQ@8","4","5552","23bcf1d7"
"S9qjoQ@8","3","62","61ff23cb"
"Ha0UDw@3","OiYBP8szIN9z0FfVffV-Qs","Yes","4156b70"
"S9qjoQ@8","5","32","77721e77"
"P1p1aQ@3","111","6662","eac250d6"
"S9qjoQ@8","333","42","fea66809"
"S9qjoQ@8","2","6662","44145998"
"S9qjoQ@8","555","42","7152cee7"
"S9qjoQ@8","3","Yes","f3c48e5c"
"S9qjoQ@8","K20zeiocLDtwL8nRc2Y5aN","Yes","10311b36"
"S9qjoQ@8","666","22","392d0605"
"Ha0UDw@3","444","Yes","5132cc7"
"S9qjoQ@8","2","No","e5f75126"
"Ha0UDw@3","666","7772","8e9651ac"
"S9qjoQ@8","6","6662","1ad5b815"
"Ha0UDw@3","777","Yes","2cc5d06f"
"Ha0UDw@3","K20zeiocLDtwL8nRc2Y5aN","Yes","66e5a0c1"
"S9qjoQ@8","555","6662","5605df92"
"Ha0UDw@3","777","82","439aa6f9"
"S9qjoQ@8","6","82","ff3ce491"
"Ha0UDw@3","666","42","474ad189"
"S9qjoQ@8","8","No","1bf5ae78"
"S9qjoQ@8","6","5552","a857fe53"
"S9qjoQ@8","3","72","852f0c18"
"S9qjoQ@8","444","71","ae5ef730"
"Ha0UDw@3","4","Yes","2f57a2d4"
"S9qjoQ@8","6","Yes","d236ce0"
"S9qjoQ@8","444","Yes","14dc988e"
"S9qjoQ@8","444","32","b341e529"
"S9qjoQ@8","7","Yes","341c70a3"
"Ha0UDw@3","5","62","86691e8f"
"Ha0UDw@3","7","32","2130aade"
"S9qjoQ@8","444","22","219e7b5"
"Ha0UDw@3","6JIYOGvVU2lA16kFeSbivH","Yes","fc7fb7e3"
"Ha0UDw@3","8","7772","229a1f87"
"Ha0UDw@3","555","52","fca70fa0"
"Ha0UDw@3","SijUusI4nbSiZtldrHhtkX","7772","ec7b14bf"
"S9qjoQ@8","666","52","721cde7a"
"Ha0UDw@3","777","21","3d88d92b"
"Ha0UDw@3","7","7772","9c011fc3"
"Ha0UDw@3","555","Yes","2739c16d"
"S9qjoQ@8","777","82","a4495c5"
"S9qjoQ@8","3","42","804e08b9"
"S9qjoQ@8","222","52","986c601b"
"S9qjoQ@8","3","Yes","443932e2"
"Ha0UDw@3","222","7772","82dfae60"
"Ha0UDw@3","555","7772","eaddc127"
"Ha0UDw@3","6","22","29ef58a8"
"S9qjoQ@8","444","Yes","3a8defef"
"S9qjoQ@8","7","62","bf347820"
"S9qjoQ@8","777","6662","d8be4e8b"
"S9qjoQ@8","222","Yes","a2dc27d7"
"Ha0UDw@3","777","32","2790ed0a"
"Ha0UDw@3","4","Yes","96bc08a"
"S9qjoQ@8","333","Yes","9922f40a"
"Ha0UDw@3","777","72","25d0c14c"
"S9qjoQ@8","222","21","14670469"
"S9qjoQ@8","222","32","129203fc"
"S9qjoQ@8","OiYBP8szIN9z0FfVffV-Qs","7772","a6f414ae"
"S9qjoQ@8","777","Yes","634dc7b7"
"S9qjoQ@8","333","31","ff9d091c"
"1uEo4w@4","777","82","38a02e15"
"S9qjoQ@8","K20zeiocLDtwL8nRc2Y5aN","7772","1b589ab4"
"S9qjoQ@8","333","32","b248e1"
"Ha0UDw@3","777","52","7800b95c"
"Ha0UDw@3","4","62","339fb575"
"S9qjoQ@8","444","72","5042368e"
"Ha0UDw@3","7","6662","728d87a3"
"Ha0UDw@3","777","82","c238836d"
"Ha0UDw@3","111","42","705de599"
"Ha0UDw@3","6","No","fc4ae250"
"S9qjoQ@8","K20zeiocLDtwL8nRc2Y5aN","42","a712b8b5"
"S9qjoQ@8","333","Yes","a9d7ebed"
"S9qjoQ@8","SijUusI4nbSiZtldrHhtkX","Yes","ef76249f"
"S9qjoQ@8","555","7772","754d0421"
"Ha0UDw@3","SijUusI4nbSiZtldrHhtkX","Yes","55a2a4c7"
"1uEo4w@4","111","6662","9e98ca8f"
"S9qjoQ@8","777","52","e57bc3d1"
"S9qjoQ@8","6JIYOGvVU2lA16kFeSbivH","21","56437d58"
"Ha0UDw@3","2","Yes","a57b582f"
"Ha0UDw@3","444","72","ee4a126a"
"Ha0UDw@3","111","72","1c23d918"
"S9qjoQ@8","K20zeiocLDtwL8nRc2Y5aN","Yes","40b5e961"
"S9qjoQ@8","4","62","812a17fc"
"S9qjoQ@8","444","52","cc9e07e6"
"S9qjoQ@8","2","Yes","2c4e502e"
"S9qjoQ@8","K20zeiocLDtwL8nRc2Y5aN","Yes","fcf809a1"
"S9qjoQ@8","4","6662","ff0a36be"
"Ha0UDw@3","222","Yes","5d9035b7"
"Ha0UDw@3","8","7772","e106ae32"
"S9qjoQ@8","777","Yes","ea3fe3c8"
"S9qjoQ@8","4","72","34277f8e"
"S9qjoQ@8","6","5551","17812b7d"
"S9qjoQ@8","OiYBP8szIN9z0FfVffV-Qs","No","f6e7d68c"
"S9qjoQ@8","OiYBP8szIN9z0FfVffV-Qs","52","741d44a1"
"Ha0UDw@3","3","82","afd97e4d"
"Ha0UDw@3","222","Yes","a920e278"
"Ha0UDw@3","777","52","ea1d72bc"
"S9qjoQ@8","7","6661","479ee0ba"
"S9qjoQ@8","6","Yes","e32c466a"
"S9qjoQ@8","333","81","addb3ac8"
"Ha0UDw@3","6","82","c42b0c57"
"S9qjoQ@8","444","Yes","f37137ac"
"S9qjoQ@8","333","Yes","c8fb88ef"
"S9qjoQ@8","555","32","cef66374"
"S9qjoQ@8","777","Yes","28029732"
"S9qjoQ@8","111","6661","7e44dfb9"
"S9qjoQ@8","8","32","c0258acf"
"S9qjoQ@8","666","71","576397ea"
"S9qjoQ@8","777","5552","eac2af92"
"1uEo4w@4","7","52","dc57f61"
"S9qjoQ@8","444","42","9cdd6072"
"S9qjoQ@8","2","6662","3bcb3316"
"S9qjoQ@8","6","Yes","f807149c"
"S9qjoQ@8","8","6662","2886b142"
"S9qjoQ@8","3","Yes","8680dd3f"
"S9qjoQ@8","666","6662","ef28c701"
"Ha0UDw@3","444","Yes","717f73a6"
"S9qjoQ@8","555","42","b8e50ffc"
"S9qjoQ@8","2","5552","dcd541e4"
"S9qjoQ@8","3","32","e15e18e7"
"S9qjoQ@8","555","21","67dd8eb8"
"S9qjoQ@8","7","7772","d4447148"
"S9qjoQ@8","111","42","79424eeb"
"S9qjoQ@8","7","7772","1565d859"
"Ha0UDw@3","OiYBP8szIN9z0FfVffV-Qs","72","beb634b"
"S9qjoQ@8","444","72","b1ef80e4"
"S9qjoQ@8","6","Yes","3ca7686b"
"P1p1aQ@3","7","82","9f5e3657"
"S9qjoQ@8","777","Yes","af81e205"
"Ha0UDw@3","3","21","f959d8a5"
"S9qjoQ@8","555","No","e404004a"
"S9qjoQ@8","SijUusI4nbSiZtldrHhtkX","72","ca9d100f"
"S9qjoQ@8","5","7772","ae2f6b80"
"S9qjoQ@8","5","42","feabaf9"
"S9qjoQ@8","SijUusI4nbSiZtldrHhtkX","Yes","1ab72a50"
"S9qjoQ@8","444","72","4b445dc7"
"S9qjoQ@8","8","No","b612f3be"
"S9qjoQ@8","2","Yes","d91d289d"
"Ha0UDw@3","555","22","422e92c4"
"S9qjoQ@8","666","6662","4a96c848"
"Ha0UDw@3","2","22","c21c412d"
"Ha0UDw@3","2","7772","3ae529bd"
"S9qjoQ@8","7","52","1daa4be3"
"Ha0UDw@3","444","52","b9a223e5"
"S9qjoQ@8","6","6661","8de29ed5"
"S9qjoQ@8","777","71","c833b008"
"Ha0UDw@3","6JIYOGvVU2lA16kFeSbivH","32","47afd7c3"
"S9qjoQ@8","444","Yes","4fcb6845"
"1uEo4w@4","7","Yes","e7f9d3cb"
"Ha0UDw@3","4","71","a48fa68f"
"S9qjoQ@8","555","6662","a6ef44ba"
"S9qjoQ@8","111","Yes","3e9015b1"
"S9qjoQ@8","444","Yes","f2cd0c6c"
"S9qjoQ@8","222","6662","9c419753"
"S9qjoQ@8","222","7772","ff5d6f90"
"S9qjoQ@8","333","82","9af7776f"
"S9qjoQ@8","4","Yes","51eb28b7"
"Ha0UDw@3","111","42","68cce742"
"Ha0UDw@3","222","32","fe9c9af8"
"Ha0UDw@3","666","32","16d6509e"
"S9qjoQ@8","6JIYOGvVU2lA16kFeSbivH","82","88f35947"
"S9qjoQ@8","4","42","34d053dd"
"Ha0UDw@3","6","5552","5b3bc403"
"S9qjoQ@8","333","82","10ef39c5"
"Ha0UDw@3","333","42","cf4135e9"
"S9qjoQ@8","555","Yes","4cf4891b"
"Ha0UDw@3","111","62","a775f224"
"S9qjoQ@8","3","Yes","77c88200"
"S9qjoQ@8","3","Yes","d25120b5"
"Ha0UDw@3","6","62","392d0605"
"S9qjoQ@8","8","5552","e45fb8ab"
"S9qjoQ@8","2","6662","762c7e32"
"Ha0UDw@3","6JIYOGvVU2lA16kFeSbivH","62","338668be"
"Ha0UDw@3","666","52","e77299da"
"S9qjoQ@8","8","7772","b5cf39e"
"S9qjoQ@8","2","Yes","bf5b1db0"
"Ha0UDw@3","7","6662","5085a0d8"
"S9qjoQ@8","777","52","bc51cc78"
"S9qjoQ@8","3","32","38880817"
"S9qjoQ@8","777","7772","4ad55c46"
"S9qjoQ@8","666","62","7895b6e1"
"1uEo4w@4","6","62","a4dd8838"
"Ha0UDw@3","K20zeiocLDtwL8nRc2Y5aN","82","1bfe7243"
"Ha0UDw@3","4","82","78ef2496"
"Ha0UDw@3","444","Yes","78692777"
"S9qjoQ@8","K20zeiocLDtwL8nRc2Y5aN","7772","f8854509"
"Ha0UDw@3","7","72","66ea8c99"
"S9qjoQ@8","111","5552","766cc7f2"
"S9qjoQ@8","666","Yes","d143fe70"
"Ha0UDw@3","8","82","32b9bc48"
"Ha0UDw@3","333","62","3ad3e9d2"
"Ha0UDw@3","6","7772","2a7aa3e4"
"S9qjoQ@8","555","5552","9410a349"
"S9qjoQ@8","222","Yes","c6a202bf"
"S9qjoQ@8","444","62","292b90"
"Ha0UDw@3","666","6662","f9505da"
"S9qjoQ@8","7","7772","c1ff9f3d"
"Ha0UDw@3","2","Yes","9a2d44b8"
"Ha0UDw@3","2","No","ad373ade"
"Ha0UDw@3","222","5551","52245cae"
"S9qjoQ@8","6","Yes","23d90d74"
"S9qjoQ@8","K20zeiocLDtwL8nRc2Y5aN","Yes","22d6686f"
"S9qjoQ@8","2","72","df89f29"
"S9qjoQ@8","222","Yes","3cde5957"
"S9qjoQ@8","6","62","8b56947c"
"S9qjoQ@8","2","32","215f341c"
"S9qjoQ@8","5","32","d06cc82c"
"1uEo4w@4","4","Yes","21585350"
"S9qjoQ@8","111","22","250e055c"
"Ha0UDw@3","4","42","c33943b3"
"S9qjoQ@8","111","72","3065b635"
"S9qjoQ@8","7","Yes","49a2bde5"
"Ha0UDw@3","777","22","54695682"
"Ha0UDw@3","OiYBP8szIN9z0FfVffV-Qs","Yes","68d3e44b"
"S9qjoQ@8","OiYBP8szIN9z0FfVffV-Qs","22","7e844c55"
"S9qjoQ@8","8","22","740674df"
"S9qjoQ@8","222","6662","a2a4982e"
"S9qjoQ@8","222","7772","23cb54f3"
"Ha0UDw@3","7","41","a6977fc2"
"P1p1aQ@3","5","72","642e09dc"
"S9qjoQ@8","222","7772","8b638cb9"
"S9qjoQ@8","3","42","d09fe711"
"S9qjoQ@8","2","52","a726f9d4"
"1uEo4w@4","4","5552","11f8f211"
"Ha0UDw@3","777","Yes","3b9290da"
"S9qjoQ@8","333","52","bf1f31c"
"Ha0UDw@3","3","6662","4de97260"
"Ha0UDw@3","7","62","e196df7c"
"Ha0UDw@3","555","22","6efd8cde"
"S9qjoQ@8","8","42","445ea1d0"
"P1p1aQ@3","111","Yes","ffe1250c"
"S9qjoQ@8","222","7772","ebf323e0"
"S9qjoQ@8","4","32","41d55eb6"
"S9qjoQ@8","3","22","53852027"
"S9qjoQ@8","8","Yes","b0969c39"
"S9qjoQ@8","222","22","eb909dae"
"S9qjoQ@8","3","72","5c8803ed"
"S9qjoQ@8","555","Yes","1d52f9a4"
"Ha0UDw@3","6","Yes","1b76a120"
"Ha0UDw@3","6JIYOGvVU2lA16kFeSbivH","82","39902c5b"
"S9qjoQ@8","111","62","60985129"
"S9qjoQ@8","6","62","445ea1d0"
"Ha0UDw@3","555","42","486545a3"
"Ha0UDw@3","444","62","a35a4cbf"
"S9qjoQ@8","333","Yes","b6a59768"
"Ha0UDw@3","222","Yes","37ff88c3"
"S9qjoQ@8","333","72","d730c784"
"S9qjoQ@8","SijUusI4nbSiZtldrHhtkX","62","31fa0ab8"
"S9qjoQ@8","SijUusI4nbSiZtldrHhtkX","Yes","c4eb38e3"
"Ha0UDw@3","777","32","7f0ddf71"
"S9qjoQ@8","555","81","9692af94"
"Ha0UDw@3","8","Yes","3f5abc0c"
"S9qjoQ@8","333","Yes","ca532b76"
"S9qjoQ@8","OiYBP8szIN9z0FfVffV-Qs","42","3f4ef7a2"
"S9qjoQ@8","SijUusI4nbSiZtldrHhtkX","42","50feaf48"
"Ha0UDw@3","555","82","2205f514"
"S9qjoQ@8","444","52","2df42a9c"
"S9qjoQ@8","777","82","256a47b7"
"S9qjoQ@8","3","82","10de0475"
"Ha0UDw@3","3","Yes","9eb1e1d7"
"S9qjoQ@8","4","22","6e2456a9"
"S9qjoQ@8","5","Yes","c7531684"
"S9qjoQ@8","8","Yes","1f215830"
"Ha0UDw@3","111","Yes","e727137b"
"S9qjoQ@8","8","5552","2ec49942"
"P1p1aQ@3","222","5552","f8796be5"
"S9qjoQ@8","777","Yes","51bd797f"
"Ha0UDw@3","2","62","58d72361"
"Ha0UDw@3","222","82","dac38e"
"S9qjoQ@8","111","72","97730f22"
"S9qjoQ@8","7","72","3e670491"
"Ha0UDw@3","444","Yes","5c201271"
"S9qjoQ@8","444","52","3096c48"
"S9qjoQ@8","555","72","17c028dd"
"S9qjoQ@8","5","6662","eee2d8f0"
"S9qjoQ@8","444","22","70e296b3"
"S9qjoQ@8","666","Yes","6421eff8"
"S9qjoQ@8","111","21","13beec36"
"S9qjoQ@8","6JIYOGvVU2lA16kFeSbivH","6662","14799ae2"
"Ha0UDw@3","7","5552","dfaa1163"
"S9qjoQ@8","333","32","c5b433a"
"P1p1aQ@3","4","Yes","49a6c5e7"
"S9qjoQ@8","7","Yes","cc5d8f85"
"Ha0UDw@3","SijUusI4nbSiZtldrHhtkX","7772","1379bfec"
"S9qjoQ@8","666","42","a17b6d0f"
"S9qjoQ@8","333","42","a2869d6d"
"Ha0UDw@3","666","6662","d630e08d"
"S9qjoQ@8","2","6662","693370e8"
"S9qjoQ@8","555","62","4405e9ec"
"Ha0UDw@3","4","5552","d725022b"
"S9qjoQ@8","6JIYOGvVU2lA16kFeSbivH","72","e4da842a"
"Ha0UDw@3","222","7772","b11fa7bc"
"S9qjoQ@8","3","Yes","7a954328"
"P1p1aQ@3","2","62","831953a9"
"S9qjoQ@8","222","82","eb8ad95a"
"S9qjoQ@8","6","72","d0fa795f"
"S9qjoQ@8","222","Yes","796262d3"
"S9qjoQ@8","4","Yes","9f849f4f"
"S9qjoQ@8","7","Yes","6a45c0cf"
"Ha0UDw@3","5","61","dffd8a51"
"Ha0UDw@3","3","Yes","5c691c64"
"Ha0UDw@3","7","5552","b340ec39"
"S9qjoQ@8","4","5552","35c23737"
"Ha0UDw@3","777","7772","603d7ed5"
"Ha0UDw@3","666","Yes","c789b30"
"S9qjoQ@8","222","32","81f9a147"
"S9qjoQ@8","333","5552","a8d99988"
"S9qjoQ@8","8","Yes","8506d3fa"
"S9qjoQ@8","666","No","b116ca30"
"S9qjoQ@8","111","72","21f1f249"
"S9qjoQ@8","444","42","f1cfa62d"
"S9qjoQ@8","4","Yes","22443b2b"
"S9qjoQ@8","6","Yes","b1aceead"
"S9qjoQ@8","3","52","62704368"
"S9qjoQ@8","777","Yes","b1da26d"
"S9qjoQ@8","7","6661","503fa506"
"S9qjoQ@8","333","42","55fe7995"
"S9qjoQ@8","7","Yes","c0cba5b2"
"Ha0UDw@3","3","Yes","8d4fa20e"
"S9qjoQ@8","111","Yes","33fe8064"
"S9qjoQ@8","5","Yes","779419ae"
"S9qjoQ@8","2","Yes","4c20b832"
"S9qjoQ@8","111","42","faedafc7"
"S9qjoQ@8","K20zeiocLDtwL8nRc2Y5aN","Yes","5657f5da"
"1uEo4w@4","4","22","bca43436"
"Ha0UDw@3","111","No","2c9bc83b"
"Ha0UDw@3","222","7772","df4734b0"
"S9qjoQ@8","777","Yes","c17dfa62"
"S9qjoQ@8","111","Yes","f6ca8de0"
"S9qjoQ@8","6","22","8b80a91f"
"Ha0UDw@3","222","Yes","a42bb523"
"Ha0UDw@3","4","Yes","686cf58"
"S9qjoQ@8","222","7772","5597ce9f"
"S9qjoQ@8","2","42","dc1952bf"
"S9qjoQ@8","666","Yes","8d0294fe"
"S9qjoQ@8","666","62","ef0fce78"
"Ha0UDw@3","666","22","f0300066"
"S9qjoQ@8","333","32","24f468e2"
"S9qjoQ@8","4","Yes","7199886e"
"S9qjoQ@8","4","32","230f6e48"
"S9qjoQ@8","111","7772","75196815"
"S9qjoQ@8","222","Yes","53a74fee"
"S9qjoQ@8","K20zeiocLDtwL8nRc2Y5aN","72","7dc9574e"
"S9qjoQ@8","111","6662","4e0329d6"
"S9qjoQ@8","222","52","3ecfaaba"
"S9qjoQ@8","777","62","8e809a59"
"S9qjoQ@8","6","No","a6ce5aaf"
"S9qjoQ@8","555","32","477cdada"
"S9qjoQ@8","3","22","ed2683e4"
"S9qjoQ@8","6","72","1665cb48"
"S9qjoQ@8","333","32","2b23e19b"
"Ha0UDw@3","4","Yes","a1b752b6"
"P1p1aQ@3","7","82","c9c4245a"
"1uEo4w@4","8","32","8db88121"
"S9qjoQ@8","4","Yes","59557123"
"1uEo4w@4","2","62","a2979af1"
"1uEo4w@4","555","Yes","c0c9782d"
"S9qjoQ@8","7","52","2bde5b7a"
"S9qjoQ@8","5","Yes","d5ed88c3"
"S9qjoQ@8","111","6662","aaae205"
"S9qjoQ@8","8","Yes","40f0b4bc"
"S9qjoQ@8","3","Yes","b7880a53"
"S9qjoQ@8","8","7772","71c5dd9d"
"1uEo4w@4","111","5552","c0c0c875"
"Ha0UDw@3","7","7772","33852540"
"S9qjoQ@8","555","22","4caff651"
"S9qjoQ@8","6","72","9323311a"
"Ha0UDw@3","111","62","44d3fd03"
"S9qjoQ@8","333","6662","77899306"
"1uEo4w@4","111","42","babc50f0"
"S9qjoQ@8","5","41","b1f2724c"
"Ha0UDw@3","4","Yes","220ddb21"
"S9qjoQ@8","4","72","24b141c4"
"Ha0UDw@3","6JIYOGvVU2lA16kFeSbivH","Yes","7e6769df"
"Ha0UDw@3","666","Yes","3a8defef"
"Ha0UDw@3","2","Yes","4eff2ab2"
"Ha0UDw@3","6","32","774c82a7"
"S9qjoQ@8","5","Yes","c3e087ea"
"Ha0UDw@3","7","42","48e749bd"
"Ha0UDw@3","777","No","252d4ba5"
"S9qjoQ@8","6","62","340d5cec"
"S9qjoQ@8","222","Yes","b647a1b8"
"1uEo4w@4","2","Yes","48e7e292"
"S9qjoQ@8","6JIYOGvVU2lA16kFeSbivH","62","c87e71a"
"S9qjoQ@8","666","52","db5195f8"
"S9qjoQ@8","111","71","98ec0285"
"S9qjoQ@8","K20zeiocLDtwL8nRc2Y5aN","52","535e6212"
"S9qjoQ@8","555","21","594bf024"
"P1p1aQ@3","7","Yes","55b6b0e8"
"S9qjoQ@8","8","62","9f308325"
"Ha0UDw@3","555","81","65195313"
"S9qjoQ@8","666","Yes","a3ea5045"
"S9qjoQ@8","4","52","365e2ff2"
"S9qjoQ@8","666","6662","260d487d"
"Ha0UDw@3","8","42","568254c"
"S9qjoQ@8","3","82","8c262a27"
"S9qjoQ@8","6JIYOGvVU2lA16kFeSbivH","42","847316ba"
"S9qjoQ@8","111","81","9203061c"
"S9qjoQ@8","5","82","f0786c58"
"Ha0UDw@3","2","52","bcbc8827"
"S9qjoQ@8","5","6661","3bf7d41f"
"Ha0UDw@3","222","5552","ce377126"
"S9qjoQ@8","333","Yes","b47195a8"
"S9qjoQ@8","4","51","3cc34225"
"Ha0UDw@3","333","Yes","17308846"
"Ha0UDw@3","K20zeiocLDtwL8nRc2Y5aN","42","d0f0521"
"S9qjoQ@8","333","62","82cd1b66"
"S9qjoQ@8","8","Yes","709f2f96"
"S9qjoQ@8","555","22","cd02ef3c"
"Ha0UDw@3","6JIYOGvVU2lA16kFeSbivH","Yes","257912d0"
"Ha0UDw@3","777","82","d6d3e237"
"Ha0UDw@3","3","5552","c4b461aa"
"S9qjoQ@8","333","62","3ad8994f"
"S9qjoQ@8","7","Yes","be8c482a"
"1uEo4w@4","222","5552","2e1bc21c"
"S9qjoQ@8","6","32","eb7a6191"
"Ha0UDw@3","3","51","b030832"
"Ha0UDw@3","222","5552","11bb428e"
"1uEo4w@4","8","Yes","67217c1c"
"1uEo4w@4","333","71","cd2eb650"
"S9qjoQ@8","333","Yes","ac18de9"
"Ha0UDw@3","333","5552","11d108fe"
"1uEo4w@4","333","22","cb0bcee9"
"S9qjoQ@8","333","Yes","fad977ac"
"Ha0UDw@3","6","Yes","ba9bccf8"
"S9qjoQ@8","111","5551","48744ac7"
"S9qjoQ@8","777","Yes","ecd9e5a8"
"S9qjoQ@8","111","42","92d4bc97"
"S9qjoQ@8","555","6662","1a79d798"
"S9qjoQ@8","8","Yes","46d4270a"
"S9qjoQ@8","444","42","8623fe66"
"1uEo4w@4","444","62","7e6699c2"
"Ha0UDw@3","222","42","571a86eb"
"S9qjoQ@8","444","22","f6c410d"
"Ha0UDw@3","6","42","5838a261"
"Ha0UDw@3","2","Yes","ff177284"
"S9qjoQ@8","7","Yes","85e6a5d"
"S9qjoQ@8","6","Yes","cc70b62e"
"S9qjoQ@8","555","Yes","b0fc5e4e"
"S9qjoQ@8","8","42","cfa95fe9"
"S9qjoQ@8","3","Yes","60c541c5"
"S9qjoQ@8","666","62","e060891e"
"S9qjoQ@8","333","32","23e2ae91"
"Ha0UDw@3","111","Yes","9427ecce"
"S9qjoQ@8","5","Yes","789e26a4"
"Ha0UDw@3","111","Yes","54db34ec"
"S9qjoQ@8","8","6662","d13b0d44"
"S9qjoQ@8","333","22","111e018a"
"S9qjoQ@8","222","52","7c7083f9"
"S9qjoQ@8","666","7772","c4df57c5"
"Ha0UDw@3","555","Yes","eec5a812"
"S9qjoQ@8","222","42","b1b07bd8"
"S9qjoQ@8","333","5552","860fb26"
"S9qjoQ@8","2","Yes","70091671"
"S9qjoQ@8","4","22","31f7e401"
"S9qjoQ@8","4","Yes","d0ac2f69"
"P1p1aQ@3","3","Yes","c468d89b"
"S9qjoQ@8","4","42","da46606c"
"1uEo4w@4","5","22","96ef5996"
"S9qjoQ@8","222","Yes","8a17cb68"
"S9qjoQ@8","4","52","89178c48"
"S9qjoQ@8","SijUusI4nbSiZtldrHhtkX","42","a516fd36"
"Ha0UDw@3","4","72","1b8c6036"
"Ha0UDw@3","111","Yes","166c832f"
"S9qjoQ@8","5","6662","92787001"
"S9qjoQ@8","666","Yes","42a446fc"
"S9qjoQ@8","5","22","c3c8b490"
"S9qjoQ@8","777","21","190028be"
"Ha0UDw@3","3","22","7f25c6db"
"S9qjoQ@8","111","52","8aa87a32"
"S9qjoQ@8","444","Yes","8176d2fc"
"Ha0UDw@3","777","7772","d4d55362"
"S9qjoQ@8","3","62","f95f911f"
"Ha0UDw@3","5","62","2bc89139"
"S9qjoQ@8","666","52","f33fbe8a"
"Ha0UDw@3","4","42","286ee9ec"
"Ha0UDw@3","7","7772","45099908"
"Ha0UDw@3","6JIYOGvVU2lA16kFeSbivH","6662","8ebff6a0"
"S9qjoQ@8","5","Yes","c429777e"
"S9qjoQ@8","8","72","c17dfa62"
"P1p1aQ@3","8","Yes","68c46771"
"1uEo4w@4","666","72","cf0ac249"
"Ha0UDw@3","666","22","5aa6ab44"
"S9qjoQ@8","OiYBP8szIN9z0FfVffV-Qs","52","57ac5aec"
"P1p1aQ@3","6JIYOGvVU2lA16kFeSbivH","Yes","2b1c8789"
"1uEo4w@4","777","Yes","a6c00aa"
"S9qjoQ@8","SijUusI4nbSiZtldrHhtkX","61","217237d1"
"S9qjoQ@8","555","42","1e8a0ef6"
"S9qjoQ@8","8","6661","b7692e"
"S9qjoQ@8","5","32","34bab7ad"
"S9qjoQ@8","8","Yes","a288cd92"
"S9qjoQ@8","777","Yes","2f3d5531"
"S9qjoQ@8","8","Yes","850cafb"
"Ha0UDw@3","7","22","c5ebf317"
"S9qjoQ@8","3","21","f683e76f"
"Ha0UDw@3","5","5552","b4d683a0"
"S9qjoQ@8","666","6661","f67614e1"
"1uEo4w@4","4","Yes","28e90685"
"Ha0UDw@3","8","5552","c020f51"
"S9qjoQ@8","8","No","ec31a5ce"
"Ha0UDw@3","2","42","f4f23adb"
"Ha0UDw@3","444","Yes","7d4e7b1f"
"1uEo4w@4","5","Yes","29a5d860"
"Ha0UDw@3","555","62","5d0b7ee6"
"S9qjoQ@8","777","72","5adb5cfa"
"S9qjoQ@8","111","Yes","8e2a9fed"
"S9qjoQ@8","SijUusI4nbSiZtldrHhtkX","Yes","a5142549"
"Ha0UDw@3","444","Yes","9e744928"
"S9qjoQ@8","333","62","2c09e42"
"Ha0UDw@3","5","Yes","dda7fa99"
"Ha0UDw@3","5","Yes","a99e2a19"
"S9qjoQ@8","7","82","b8d8408b"
"Ha0UDw@3","333","62","74e0d581"
"S9qjoQ@8","111","5552","bd3c8ed9"
"S9qjoQ@8","2","Yes","10817c62"
"S9qjoQ@8","333","82","98c5733b"
"S9qjoQ@8","222","Yes","e24c37b8"
